
Epoch 1:
features.0.0.weight: max=0.279751, mean=0.048286
features.3.1.bias: max=0.025200, mean=0.007114
classifier.weight: max=0.050042, mean=0.014108
classifier.bias: max=0.038567, mean=0.016944

Epoch 599:
features.0.0.weight: max=0.346715, mean=0.036248
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.030326, mean=0.010673
features.0.1.bias: max=0.023568, mean=0.007791
features.1.0.weight: max=0.033749, mean=0.002868
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.054541, mean=0.012124
features.1.1.bias: max=0.034919, mean=0.008379
features.2.0.weight: max=0.017183, mean=0.001482
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.045483, mean=0.011487
features.2.1.bias: max=0.040589, mean=0.008147
features.3.0.weight: max=0.003069, mean=0.000244
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.015519, mean=0.004585
features.3.1.bias: max=0.013536, mean=0.004113
classifier.weight: max=0.032658, mean=0.009684
classifier.bias: max=0.019816, mean=0.010482

Epoch 600:
features.0.0.weight: max=0.367169, mean=0.060897
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.067940, mean=0.017324
features.0.1.bias: max=0.043293, mean=0.015335
features.1.0.weight: max=0.053761, mean=0.004471
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.073790, mean=0.016942
features.1.1.bias: max=0.043615, mean=0.012208
features.2.0.weight: max=0.031933, mean=0.002361
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.129647, mean=0.023245
features.2.1.bias: max=0.123946, mean=0.018290
features.3.0.weight: max=0.005419, mean=0.000361
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032369, mean=0.009142
features.3.1.bias: max=0.025993, mean=0.008217
classifier.weight: max=0.061349, mean=0.015598
classifier.bias: max=0.037895, mean=0.016220

Epoch 601:
features.0.0.weight: max=0.263206, mean=0.045565
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.047360, mean=0.013499
features.0.1.bias: max=0.052366, mean=0.013693
features.1.0.weight: max=0.039015, mean=0.003572
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.062823, mean=0.019303
features.1.1.bias: max=0.043151, mean=0.012598
features.2.0.weight: max=0.017907, mean=0.001881
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.091548, mean=0.017418
features.2.1.bias: max=0.063881, mean=0.013477
features.3.0.weight: max=0.002895, mean=0.000301
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.012150, mean=0.003262
features.3.1.bias: max=0.008889, mean=0.002818
classifier.weight: max=0.031141, mean=0.006094
classifier.bias: max=0.013045, mean=0.005421

Epoch 602:
features.0.0.weight: max=0.278580, mean=0.054812
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.033768, mean=0.013618
features.0.1.bias: max=0.029087, mean=0.011193
features.1.0.weight: max=0.035501, mean=0.003448
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.038718, mean=0.015047
features.1.1.bias: max=0.036246, mean=0.014224
features.2.0.weight: max=0.018565, mean=0.001788
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.081287, mean=0.016918
features.2.1.bias: max=0.061307, mean=0.013642
features.3.0.weight: max=0.004740, mean=0.000295
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.022930, mean=0.006917
features.3.1.bias: max=0.024347, mean=0.006879
classifier.weight: max=0.055091, mean=0.013754
classifier.bias: max=0.038418, mean=0.016493

Epoch 603:
features.0.0.weight: max=0.276123, mean=0.049032
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.048209, mean=0.015648
features.0.1.bias: max=0.049056, mean=0.016800
features.1.0.weight: max=0.032738, mean=0.003600
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.046916, mean=0.015360
features.1.1.bias: max=0.038188, mean=0.012866
features.2.0.weight: max=0.026795, mean=0.002015
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.114213, mean=0.020972
features.2.1.bias: max=0.100847, mean=0.015854
features.3.0.weight: max=0.004159, mean=0.000341
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.016269, mean=0.004895
features.3.1.bias: max=0.016398, mean=0.004682
classifier.weight: max=0.051749, mean=0.009598
classifier.bias: max=0.032816, mean=0.012486

Epoch 604:
features.0.0.weight: max=0.211914, mean=0.043001
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.039839, mean=0.011123
features.0.1.bias: max=0.030843, mean=0.011784
features.1.0.weight: max=0.029118, mean=0.002766
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.040966, mean=0.015027
features.1.1.bias: max=0.033281, mean=0.010248
features.2.0.weight: max=0.016233, mean=0.001459
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.088275, mean=0.014222
features.2.1.bias: max=0.058706, mean=0.011048
features.3.0.weight: max=0.002658, mean=0.000241
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.013607, mean=0.003573
features.3.1.bias: max=0.010919, mean=0.003072
classifier.weight: max=0.038478, mean=0.006532
classifier.bias: max=0.019960, mean=0.006874

Epoch 605:
features.0.0.weight: max=0.269713, mean=0.044552
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.038794, mean=0.014646
features.0.1.bias: max=0.030164, mean=0.009192
features.1.0.weight: max=0.044801, mean=0.003301
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.075561, mean=0.015528
features.1.1.bias: max=0.031998, mean=0.010967
features.2.0.weight: max=0.027507, mean=0.001779
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.088716, mean=0.016265
features.2.1.bias: max=0.055711, mean=0.012509
features.3.0.weight: max=0.003668, mean=0.000289
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.009208, mean=0.003207
features.3.1.bias: max=0.008597, mean=0.002983
classifier.weight: max=0.026464, mean=0.005808
classifier.bias: max=0.016118, mean=0.005388

Epoch 606:
features.0.0.weight: max=0.242841, mean=0.040042
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.038659, mean=0.014679
features.0.1.bias: max=0.027023, mean=0.012838
features.1.0.weight: max=0.034540, mean=0.003406
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.055399, mean=0.016054
features.1.1.bias: max=0.040149, mean=0.010585
features.2.0.weight: max=0.032204, mean=0.001919
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.091368, mean=0.017304
features.2.1.bias: max=0.047382, mean=0.011703
features.3.0.weight: max=0.005234, mean=0.000304
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.013843, mean=0.003783
features.3.1.bias: max=0.009936, mean=0.003483
classifier.weight: max=0.035144, mean=0.007174
classifier.bias: max=0.019021, mean=0.007769

Epoch 607:
features.0.0.weight: max=0.303090, mean=0.057639
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.053751, mean=0.016203
features.0.1.bias: max=0.068526, mean=0.014597
features.1.0.weight: max=0.037545, mean=0.003953
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.091118, mean=0.016001
features.1.1.bias: max=0.049556, mean=0.013349
features.2.0.weight: max=0.022204, mean=0.001952
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.076431, mean=0.020816
features.2.1.bias: max=0.073708, mean=0.016458
features.3.0.weight: max=0.003660, mean=0.000321
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.020123, mean=0.004767
features.3.1.bias: max=0.019054, mean=0.005044
classifier.weight: max=0.047798, mean=0.009691
classifier.bias: max=0.037478, mean=0.013118

Epoch 608:
features.0.0.weight: max=0.191877, mean=0.034754
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.037786, mean=0.011424
features.0.1.bias: max=0.024571, mean=0.009029
features.1.0.weight: max=0.028508, mean=0.002772
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.040111, mean=0.011228
features.1.1.bias: max=0.033913, mean=0.009630
features.2.0.weight: max=0.025394, mean=0.001482
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.132007, mean=0.016128
features.2.1.bias: max=0.085567, mean=0.012715
features.3.0.weight: max=0.003036, mean=0.000264
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.016592, mean=0.004570
features.3.1.bias: max=0.014337, mean=0.004174
classifier.weight: max=0.041034, mean=0.008460
classifier.bias: max=0.024955, mean=0.009086

Epoch 609:
features.0.0.weight: max=0.391705, mean=0.047460
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.052728, mean=0.014960
features.0.1.bias: max=0.060529, mean=0.013923
features.1.0.weight: max=0.036218, mean=0.003764
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.094792, mean=0.017682
features.1.1.bias: max=0.043451, mean=0.012296
features.2.0.weight: max=0.026205, mean=0.002075
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.064347, mean=0.017331
features.2.1.bias: max=0.051733, mean=0.013328
features.3.0.weight: max=0.003653, mean=0.000329
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.025789, mean=0.007410
features.3.1.bias: max=0.021363, mean=0.006874
classifier.weight: max=0.044832, mean=0.014413
classifier.bias: max=0.031422, mean=0.016995

Epoch 610:
features.0.0.weight: max=0.298670, mean=0.049739
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.120634, mean=0.016630
features.0.1.bias: max=0.082185, mean=0.018672
features.1.0.weight: max=0.063048, mean=0.004888
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.077877, mean=0.020042
features.1.1.bias: max=0.053429, mean=0.016976
features.2.0.weight: max=0.037873, mean=0.002553
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.081643, mean=0.025729
features.2.1.bias: max=0.064607, mean=0.019865
features.3.0.weight: max=0.004725, mean=0.000406
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.034428, mean=0.009786
features.3.1.bias: max=0.035454, mean=0.009800
classifier.weight: max=0.074488, mean=0.021287
classifier.bias: max=0.054892, mean=0.025432

Epoch 611:
features.0.0.weight: max=0.307559, mean=0.055528
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.053647, mean=0.015925
features.0.1.bias: max=0.048099, mean=0.018619
features.1.0.weight: max=0.050389, mean=0.004781
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.056749, mean=0.019382
features.1.1.bias: max=0.102280, mean=0.017226
features.2.0.weight: max=0.024843, mean=0.002450
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.084030, mean=0.024153
features.2.1.bias: max=0.058333, mean=0.018093
features.3.0.weight: max=0.007140, mean=0.000422
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.038768, mean=0.012655
features.3.1.bias: max=0.037091, mean=0.012367
classifier.weight: max=0.098368, mean=0.021393
classifier.bias: max=0.082276, mean=0.026951

Epoch 612:
features.0.0.weight: max=0.374575, mean=0.066443
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.053205, mean=0.016969
features.0.1.bias: max=0.046559, mean=0.014381
features.1.0.weight: max=0.042419, mean=0.004765
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.093850, mean=0.024091
features.1.1.bias: max=0.068646, mean=0.017779
features.2.0.weight: max=0.028432, mean=0.002627
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.077673, mean=0.025845
features.2.1.bias: max=0.060059, mean=0.018714
features.3.0.weight: max=0.005160, mean=0.000418
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.034623, mean=0.010444
features.3.1.bias: max=0.034589, mean=0.010144
classifier.weight: max=0.066185, mean=0.020275
classifier.bias: max=0.046601, mean=0.023839

Epoch 613:
features.0.0.weight: max=0.198987, mean=0.038562
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.033784, mean=0.010710
features.0.1.bias: max=0.027768, mean=0.008736
features.1.0.weight: max=0.027065, mean=0.002704
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.051788, mean=0.012762
features.1.1.bias: max=0.041902, mean=0.011123
features.2.0.weight: max=0.014991, mean=0.001473
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.063764, mean=0.013870
features.2.1.bias: max=0.044440, mean=0.010992
features.3.0.weight: max=0.002629, mean=0.000227
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.013949, mean=0.003455
features.3.1.bias: max=0.012226, mean=0.003454
classifier.weight: max=0.031083, mean=0.005702
classifier.bias: max=0.024308, mean=0.006669

Epoch 614:
features.0.0.weight: max=0.194403, mean=0.037560
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.034194, mean=0.010697
features.0.1.bias: max=0.028704, mean=0.009445
features.1.0.weight: max=0.034539, mean=0.003135
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.045077, mean=0.014571
features.1.1.bias: max=0.042150, mean=0.013192
features.2.0.weight: max=0.020445, mean=0.001658
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.074437, mean=0.016257
features.2.1.bias: max=0.063418, mean=0.012613
features.3.0.weight: max=0.002548, mean=0.000259
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.023405, mean=0.006725
features.3.1.bias: max=0.019892, mean=0.006946
classifier.weight: max=0.044040, mean=0.011123
classifier.bias: max=0.034395, mean=0.014446

Epoch 615:
features.0.0.weight: max=0.331047, mean=0.081679
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.057847, mean=0.018838
features.0.1.bias: max=0.052557, mean=0.015619
features.1.0.weight: max=0.046497, mean=0.004267
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.063797, mean=0.015683
features.1.1.bias: max=0.035445, mean=0.015856
features.2.0.weight: max=0.024800, mean=0.002168
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.083960, mean=0.021832
features.2.1.bias: max=0.063878, mean=0.017881
features.3.0.weight: max=0.005672, mean=0.000337
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.022343, mean=0.006603
features.3.1.bias: max=0.021984, mean=0.006560
classifier.weight: max=0.059958, mean=0.011087
classifier.bias: max=0.047541, mean=0.013845

Epoch 616:
features.0.0.weight: max=0.339361, mean=0.046034
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.055529, mean=0.017738
features.0.1.bias: max=0.080810, mean=0.016212
features.1.0.weight: max=0.041927, mean=0.003920
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.061535, mean=0.019663
features.1.1.bias: max=0.078256, mean=0.015375
features.2.0.weight: max=0.024771, mean=0.002241
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.077414, mean=0.019161
features.2.1.bias: max=0.063493, mean=0.015166
features.3.0.weight: max=0.004446, mean=0.000349
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.026242, mean=0.008375
features.3.1.bias: max=0.023065, mean=0.007898
classifier.weight: max=0.057615, mean=0.012324
classifier.bias: max=0.043554, mean=0.014487

Epoch 617:
features.0.0.weight: max=0.234867, mean=0.033799
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.036590, mean=0.009811
features.0.1.bias: max=0.040363, mean=0.011117
features.1.0.weight: max=0.027695, mean=0.003040
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.046302, mean=0.013952
features.1.1.bias: max=0.039832, mean=0.011140
features.2.0.weight: max=0.027206, mean=0.001603
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.079398, mean=0.018146
features.2.1.bias: max=0.058378, mean=0.014007
features.3.0.weight: max=0.003659, mean=0.000254
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.017644, mean=0.004395
features.3.1.bias: max=0.016212, mean=0.004308
classifier.weight: max=0.043942, mean=0.008879
classifier.bias: max=0.031081, mean=0.011805

Epoch 618:
features.0.0.weight: max=0.467920, mean=0.055237
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.157312, mean=0.017281
features.0.1.bias: max=0.110554, mean=0.016197
features.1.0.weight: max=0.035385, mean=0.004044
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.066396, mean=0.018803
features.1.1.bias: max=0.041555, mean=0.013891
features.2.0.weight: max=0.021451, mean=0.001963
